"TP_PRESENCA_CN";"TP_PRESENCA_CH";"TP_PRESENCA_LC";"TP_PRESENCA_MT";"NU_NOTA_CN";"NU_NOTA_CH";"NU_NOTA_LC";"NU_NOTA_MT";"TP_STATUS_REDACAO";"NU_NOTA_REDACAO";"CO_MUNICIPIO_RESIDENCIA";"NO_MUNICIPIO_RESIDENCIA";"SG_UF_RESIDENCIA";"TP_DEPENDENCIA_ADM_ESC";"TP_LOCALIZACAO_ESC";"NU_IDADE";"TP_SEXO";"TP_ST_CONCLUSAO";"TP_ESCOLA";"TP_COR_RACA";"IN_BAIXA_VISAO";"IN_CEGUEIRA";"IN_SURDEZ";"IN_DEFICIENCIA_AUDITIVA";"IN_SURDO_CEGUEIRA";"IN_DEFICIENCIA_FISICA";"IN_DEFICIENCIA_MENTAL";"IN_DEFICIT_ATENCAO";"IN_DISLEXIA";"IN_AUTISMO";"Q001";"Q002";"Q006";"Q010";"Q024";"Q025";"Q047"
1;1;1;1;597,6;602,3;593,4;616,2;1;580;3550308;"S<e3>o Paulo";"SP";"";"";18;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"B";"C";"B";"B";"D"
1;1;1;1;562,8;707,4;622,9;462,6;1;840;5208707;"Goi<e2>nia";"GO";"";"";18;"M";1;1;2;0;0;0;0;0;0;0;1;0;0;"F";"F";"H";"B";"D";"B";"D"
1;1;1;1;625,6;684,8;524,4;568,8;1;640;3148103;"Patroc<ed>nio";"MG";"";"";16;"F";3;1;1;0;1;0;0;0;0;0;0;0;0;"E";"F";"D";"B";"B";"B";"A"
1;1;1;1;375,4;365,8;436,3;381;1;360;2611606;"Recife";"PE";"2";"1";19;"M";2;2;3;0;0;0;0;0;0;1;0;0;0;"D";"C";"C";"A";"B";"B";"A"
1;1;1;1;767,5;751,6;638,5;829,2;1;1000;3170701;"Varginha";"MG";"";"";18;"M";1;1;1;0;0;0;0;0;0;0;0;1;0;"G";"G";"Q";"D";"E";"B";"D"
1;1;1;1;464,9;519,9;551,2;419;1;500;3552502;"Suzano";"SP";"2";"1";17;"F";2;2;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"F";"B";"B";"B";"A"
1;1;1;1;507,2;619,6;424,3;423,5;1;460;4115200;"Maring<e1>";"PR";"";"";50;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"C";"C";"B";"B";"B";"A"
1;1;1;1;587,2;646,2;593,5;484,6;1;480;4314902;"Porto Alegre";"RS";"2";"1";18;"M";2;2;3;0;0;0;0;0;0;0;0;0;1;"E";"E";"G";"A";"A";"B";"A"
1;1;1;1;627;657,3;623,6;735,2;1;740;3503307;"Araras";"SP";"";"";18;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"E";"N";"D";"B";"B";"D"
1;1;1;1;477,1;484,5;434,5;379,4;1;500;5300108;"Bras<ed>lia";"DF";"";"";16;"F";3;1;3;1;0;0;0;0;0;0;0;0;0;"C";"E";"B";"A";"A";"B";"A"
1;1;1;1;468,5;591,3;528,8;609,4;1;566;4216602;"S<e3>o Jos<e9>";"SC";"";"";18;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"F";"E";"E";"A";"B";"B";"A"
1;1;1;1;431;546,9;556,7;394,3;1;620;1200401;"Rio Branco";"AC";"";"";18;"F";1;1;2;0;1;0;0;0;0;0;0;0;0;"F";"F";"D";"A";"A";"A";"A"
1;1;1;1;477,8;602,2;523,6;679,6;1;640;2807105;"Sim<e3>o Dias";"SE";"";"";21;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"G";"H";"A";"B";"B";"A"
1;1;1;1;557,1;675,9;627,1;490,8;1;600;3304557;"Rio de Janeiro";"RJ";"";"";21;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"F";"B";"D";"B";"A"
1;1;1;1;459,4;603,2;543,4;393,6;1;620;2608255;"Jucati";"PE";"";"";25;"M";1;1;0;0;0;0;0;0;1;0;0;0;0;"E";"C";"C";"A";"B";"B";"A"
1;1;1;1;356,6;502,8;524,2;418,5;1;580;2927408;"Salvador";"BA";"4";"1";18;"F";2;3;3;1;0;0;0;0;0;0;0;0;0;"E";"D";"N";"B";"B";"B";"B"
1;1;1;1;425,7;565,5;469,5;369,4;1;360;2606101;"Gl<f3>ria do Goit<e1>";"PE";"";"";42;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"E";"B";"B";"B";"A"
1;1;1;1;430,2;570,2;470;452,6;1;520;3518800;"Guarulhos";"SP";"2";"1";17;"F";2;2;3;0;0;0;0;0;1;0;0;0;0;"H";"H";"B";"B";"A";"A";"A"
1;1;1;1;471,2;637,7;545;513,7;1;440;4105805;"Colombo";"PR";"";"";18;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"H";"E";"C";"B";"C";"B";"A"
1;1;1;1;529,1;558,8;554,7;401;1;540;2928406;"Santa Rita de C<e1>ssia";"BA";"";"";21;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"C";"A";"B";"A";"A"
1;1;1;1;555,7;666,1;604,1;759,5;1;840;5002704;"Campo Grande";"MS";"";"";24;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"F";"E";"G";"B";"A";"B";"D"
1;1;1;1;453,2;466,2;453,5;369,7;1;360;3131307;"Ipatinga";"MG";"";"";20;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"H";"G";"C";"B";"B";"A"
1;1;1;1;446,1;595,4;485,1;406,5;1;500;3515004;"Embu das Artes";"SP";"";"";29;"M";4;1;1;0;1;0;0;0;0;0;0;0;0;"C";"B";"B";"A";"A";"B";"A"
1;1;1;1;398,8;524,1;482,4;364,1;1;440;2403251;"Parnamirim";"RN";"";"";24;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"H";"H";"F";"B";"C";"B";"A"
1;1;1;1;464,8;585,3;425,9;329,7;1;480;5300108;"Bras<ed>lia";"DF";"";"";35;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"B";"B";"B";"A"
1;1;1;1;543;589,4;554,1;558,4;1;920;3106200;"Belo Horizonte";"MG";"";"";16;"F";3;1;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"K";"B";"C";"B";"D"
1;1;1;1;539,5;577,5;481,6;478,6;1;560;5108402;"V<e1>rzea Grande";"MT";"";"";48;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"C";"G";"B";"B";"B";"A"
1;1;1;1;377,6;400,1;358,7;401,5;1;550;2516300;"Sum<e9>";"PB";"2";"1";21;"M";2;2;3;0;0;0;1;0;1;0;0;0;0;"B";"B";"B";"B";"A";"A";"A"
1;1;1;1;702,7;672,4;494,8;705,1;1;880;3201308;"Cariacica";"ES";"";"";20;"M";1;1;2;0;0;0;0;0;0;0;1;0;0;"E";"E";"H";"B";"C";"B";"A"
1;1;1;1;572,3;624,4;515,3;659,8;1;740;3106002;"Bela Vista de Minas";"MG";"";"";21;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"D";"F";"J";"B";"B";"B";"D"
1;1;1;1;597,3;620,5;574,2;549,9;1;566;2403251;"Parnamirim";"RN";"";"";21;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"F";"E";"E";"B";"B";"B";"D"
1;1;1;1;407,3;520,1;443;431,9;1;566;2408102;"Natal";"RN";"2";"1";18;"M";2;2;3;0;0;0;1;0;0;0;0;0;0;"B";"D";"E";"A";"B";"B";"A"
1;1;1;1;463,9;564,9;563,2;550,8;1;741;3550308;"S<e3>o Paulo";"SP";"";"";27;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"H";"B";"G";"A";"B";"B";"A"
1;1;1;1;507,3;591,5;496,4;382,4;1;440;2609600;"Olinda";"PE";"";"";43;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"E";"A";"B";"B";"A"
1;1;1;1;430,5;478,6;490,4;576,3;1;620;3550308;"S<e3>o Paulo";"SP";"";"";20;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"C";"D";"B";"B";"B";"A"
1;1;1;1;385,3;523,6;352,3;383,8;1;650;4209409;"Laguna";"SC";"";"";54;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"B";"A";"A";"A";"A";"A";"A"
1;1;1;1;477,7;544,8;505,8;503,5;1;480;4303004;"Cachoeira do Sul";"RS";"2";"1";26;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"H";"C";"E";"B";"B";"B";"A"
1;1;1;1;420,6;486,5;444,3;395,2;1;380;4304606;"Canoas";"RS";"";"";27;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"C";"A";"B";"B";"A"
1;1;1;1;504,9;589,9;443,5;451,7;1;460;2313609;"Ubajara";"CE";"";"";25;"M";3;1;3;1;0;0;0;0;0;0;0;0;0;"H";"H";"C";"A";"B";"B";"A"
1;1;1;1;366,3;390;319,5;326,8;1;140;2209401;"Santo Ant<f4>nio de Lisboa";"PI";"";"";18;"F";3;1;3;0;0;0;0;0;0;0;1;0;0;"D";"G";"C";"A";"A";"A";"C"
1;1;1;1;447,2;596,3;554,8;329,3;1;660;3534401;"Osasco";"SP";"";"";21;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"G";"I";"A";"B";"B";"E"
1;1;1;1;577,5;592,8;487,2;600,3;1;733;4316907;"Santa Maria";"RS";"";"";19;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"G";"G";"N";"C";"C";"B";"D"
1;1;1;1;371,3;379,6;363,3;372,4;1;520;2611309;"Pombos";"PE";"2";"1";18;"F";2;2;3;0;0;0;0;0;1;0;0;0;0;"D";"E";"B";"A";"B";"B";"A"
1;1;1;1;350,9;563,7;496,7;344,3;1;380;3300407;"Barra Mansa";"RJ";"2";"1";19;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"C";"C";"D";"B";"B";"B";"A"
1;1;1;1;447,5;519;449;441,5;1;741;1502400;"Castanhal";"PA";"";"";14;"M";4;1;3;0;0;1;0;0;0;0;0;0;0;"B";"E";"C";"A";"A";"A";"A"
1;1;1;1;445,3;420,7;408,8;391,8;1;320;2112209;"Timon";"MA";"";"";21;"M";4;1;2;1;0;0;0;0;0;0;0;0;0;"C";"G";"C";"A";"B";"A";"A"
1;1;1;1;591,5;707;614,3;672,1;1;560;1501402;"Bel<e9>m";"PA";"4";"1";17;"M";2;3;1;1;0;0;0;0;0;0;0;0;0;"E";"C";"G";"A";"D";"B";"D"
1;1;1;1;548,9;592,5;596,5;588,3;1;620;5208707;"Goi<e2>nia";"GO";"";"";26;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"C";"C";"E";"A";"B";"B";"A"
1;1;1;1;524,1;631,6;571;566,7;1;640;4104808;"Cascavel";"PR";"4";"1";17;"F";2;3;3;0;0;0;1;0;0;0;0;0;0;"F";"F";"J";"C";"D";"B";"D"
1;1;1;1;412,4;562,9;463,5;364,5;1;440;4318309;"S<e3>o Gabriel";"RS";"";"";52;"M";4;1;1;0;1;0;0;0;0;0;0;0;0;"D";"D";"E";"B";"B";"B";"A"
1;1;1;1;470,6;427,1;343,7;480,1;1;560;1600303;"Macap<e1>";"AP";"";"";21;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"H";"F";"Q";"C";"C";"B";"D"
1;1;1;1;581,4;597,3;449,3;546;1;560;2611606;"Recife";"PE";"";"";20;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"Q";"C";"D";"B";"D"
1;1;1;1;380,8;443,1;353,6;379,3;1;360;1200401;"Rio Branco";"AC";"2";"1";19;"M";2;2;3;1;0;0;0;0;1;0;0;0;0;"C";"E";"A";"A";"B";"A";"A"
1;1;1;1;385,3;528,9;391,3;434,5;1;300;2704302;"Macei<f3>";"AL";"4";"1";17;"M";2;3;0;0;0;0;0;0;0;0;0;0;1;"F";"F";"P";"B";"B";"B";"D"
1;1;1;1;512;621,5;553,8;328;1;820;1501402;"Bel<e9>m";"PA";"";"";52;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"C";"C";"A";"B";"B";"A"
1;1;1;1;547,8;539,6;476,9;346,5;1;360;2111300;"S<e3>o Lu<ed>s";"MA";"";"";33;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"D";"A";"B";"B";"A"
1;1;1;1;493,2;617,4;561,8;547,5;1;640;4202008;"Balne<e1>rio Cambori<fa>";"SC";"";"";22;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"D";"D";"C";"A";"B";"B";"A"
1;1;1;1;431,5;625,9;510,8;492;1;520;4314407;"Pelotas";"RS";"2";"1";17;"M";2;2;1;0;0;0;0;0;1;0;0;0;0;"H";"B";"C";"B";"B";"B";"A"
1;1;1;1;517,6;544;528,9;551,7;1;600;3550308;"S<e3>o Paulo";"SP";"2";"1";17;"M";2;2;1;0;0;0;0;0;1;0;0;0;0;"E";"F";"K";"B";"C";"B";"A"
1;1;1;1;446,9;515,2;422,6;343,7;1;600;2414001;"Tangar<e1>";"RN";"";"";41;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"G";"B";"B";"B";"A"
1;1;1;1;439,2;625,2;579,1;496,1;1;740;3510500;"Caraguatatuba";"SP";"";"";26;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"C";"A";"B";"B";"A"
1;1;1;1;518,2;591,9;613,2;516,2;1;760;3534401;"Osasco";"SP";"";"";19;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"G";"E";"I";"B";"C";"B";"E"
1;1;1;1;476,2;532,9;396,8;353,8;1;560;1501808;"Breves";"PA";"";"";30;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"C";"F";"C";"A";"B";"A";"A"
1;1;1;1;612,4;660;595,3;731,6;1;600;3106200;"Belo Horizonte";"MG";"4";"1";18;"M";2;3;1;0;0;0;0;0;0;0;1;0;0;"D";"F";"Q";"B";"E";"B";"D"
1;1;1;1;444,5;563,5;441;421,2;1;740;2600054;"Abreu e Lima";"PE";"4";"1";17;"F";2;3;3;0;0;0;1;0;0;0;0;0;0;"H";"E";"G";"B";"B";"B";"D"
1;1;1;1;404,1;421,5;446,3;356,5;1;600;2111201;"S<e3>o Jos<e9> de Ribamar";"MA";"";"";43;"M";1;1;2;0;1;0;0;0;0;0;0;0;0;"H";"H";"D";"A";"B";"A";"A"
1;1;1;1;511,9;665,4;543,8;464,7;1;520;3304557;"Rio de Janeiro";"RJ";"";"";40;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"A";"C";"D";"A";"B";"B";"E"
1;1;1;1;475,2;589,8;504,8;389;1;540;3550308;"S<e3>o Paulo";"SP";"";"";20;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"D";"B";"I";"B";"B";"B";"A"
1;1;1;1;526,6;613,5;582,1;473,2;1;560;3554102;"Taubat<e9>";"SP";"2";"1";18;"M";2;2;2;1;0;0;0;0;0;0;0;0;0;"E";"D";"B";"A";"B";"B";"A"
1;1;1;1;523,6;561,4;580,9;376,4;1;820;3302502;"Mag<e9>";"RJ";"";"";19;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"D";"A";"C";"B";"A"
1;1;1;1;419,8;416,5;319,3;360,2;1;380;2504009;"Campina Grande";"PB";"";"";23;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"D";"E";"C";"A";"A";"A";"A"
1;1;1;1;538,2;600,1;571,8;450,4;1;600;1200401;"Rio Branco";"AC";"4";"1";18;"M";2;3;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"N";"B";"E";"B";"D"
1;1;1;1;380,3;455,4;338,6;383,3;1;416;5208707;"Goi<e2>nia";"GO";"";"";27;"F";1;1;3;1;0;0;1;0;0;0;0;0;0;"B";"B";"A";"A";"B";"A";"A"
1;1;1;1;572,2;650,5;565,3;551,8;1;850;5003702;"Dourados";"MS";"";"";23;"M";1;1;1;0;0;0;0;0;0;0;1;1;0;"C";"F";"E";"B";"C";"B";"B"
1;1;1;1;456,7;598,7;530,2;412,9;1;500;3169901;"Ub<e1>";"MG";"";"";24;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"F";"E";"F";"B";"B";"B";"A"
1;1;1;1;443,5;577;478,8;384;1;480;3300456;"Belford Roxo";"RJ";"";"";28;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"C";"B";"A";"B";"B";"A"
1;1;1;1;528,2;641,4;590,7;516,8;1;760;3133758;"Ita<fa> de Minas";"MG";"";"";17;"F";3;1;1;0;0;0;0;0;1;0;0;0;0;"E";"D";"J";"A";"C";"B";"A"
1;1;1;1;666,2;702,9;634,2;798,3;1;800;3106200;"Belo Horizonte";"MG";"";"";17;"M";3;1;3;0;0;0;0;0;0;0;1;0;0;"G";"G";"Q";"C";"C";"B";"B"
1;1;1;1;453,2;423,7;348,8;386,5;1;516;1702109;"Aragua<ed>na";"TO";"";"";19;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"B";"C";"G";"A";"B";"B";"A"
1;1;1;1;467,8;577,4;553,3;464,8;1;520;4300604;"Alvorada";"RS";"";"";18;"F";3;1;2;1;0;0;0;0;0;0;0;0;0;"C";"E";"D";"A";"B";"A";"E"
1;1;1;1;458,2;577,7;529,2;364,7;1;680;2611200;"Po<e7><e3>o";"PE";"2";"1";18;"F";2;2;3;1;0;0;0;0;0;0;0;0;0;"A";"C";"D";"A";"C";"B";"A"
1;1;1;1;472,5;495;444,1;456,3;1;575;3106200;"Belo Horizonte";"MG";"";"";32;"F";4;1;2;0;0;0;1;0;0;0;0;0;0;"B";"B";"C";"A";"B";"B";"A"
1;1;1;1;363,4;433,5;461;380,7;1;400;2105427;"Itinga do Maranh<e3>o";"MA";"2";"1";17;"M";2;2;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"B";"A";"A";"A";"A"
1;1;1;1;425,3;601,9;513,1;435,1;1;500;2304400;"Fortaleza";"CE";"";"";59;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"C";"A";"C";"A";"B";"B";"A"
1;1;1;1;524,6;521;361,3;409,2;1;520;5003207;"Corumb<e1>";"MS";"";"";32;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"C";"C";"A";"B";"B";"A"
1;1;1;1;507,4;600,5;540,3;582,6;1;400;1200401;"Rio Branco";"AC";"";"";19;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"A";"A";"A";"A"
1;1;1;1;372,6;605,7;508,4;458,2;1;360;3157807;"Santa Luzia";"MG";"";"";36;"F";1;1;0;1;0;0;0;0;0;0;0;0;0;"G";"A";"C";"A";"B";"B";"A"
1;1;1;1;414,3;502,3;329,1;648,5;1;184;3548708;"S<e3>o Bernardo do Campo";"SP";"";"";18;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"F";"C";"A";"B";"B";"A"
1;1;1;1;461,3;554,4;509,4;401,8;1;500;3304524;"Rio das Ostras";"RJ";"";"";32;"M";1;1;2;1;0;0;0;0;1;0;0;0;0;"A";"A";"B";"A";"B";"B";"A"
1;1;1;1;454,6;535,3;470;441,1;1;420;1200401;"Rio Branco";"AC";"2";"1";59;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"A";"A";"A";"A";"A";"A";"A"
1;1;1;1;642,9;675,5;586;815;1;640;4101408;"Apucarana";"PR";"4";"1";17;"M";2;3;1;0;0;0;0;0;0;0;1;0;0;"F";"G";"J";"C";"E";"B";"E"
1;1;1;1;554;635;519,3;422,7;1;520;2800308;"Aracaju";"SE";"";"";50;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"G";"E";"N";"B";"B";"B";"A"
1;1;1;1;426;576,9;475,9;344;1;420;3304557;"Rio de Janeiro";"RJ";"";"";27;"M";1;1;4;0;0;0;0;0;1;0;0;0;0;"E";"D";"E";"B";"B";"B";"A"
1;1;1;1;440,6;509,5;569,9;452,2;1;560;3550308;"S<e3>o Paulo";"SP";"";"";19;"F";3;1;1;0;0;0;0;0;1;0;0;0;0;"F";"E";"E";"B";"B";"B";"B"
1;1;1;1;473,3;463,8;461,3;439,2;1;500;3518800;"Guarulhos";"SP";"2";"1";17;"F";2;2;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"F";"A";"B";"B";"A"
1;1;1;1;434,4;505,4;496,2;433,6;1;520;2927408;"Salvador";"BA";"";"";61;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"B";"D";"A";"B";"B";"A"
1;1;1;1;441,6;509;391,9;321,7;1;560;3201308;"Cariacica";"ES";"";"";38;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"C";"D";"A";"B";"B";"A"
1;1;1;1;648,9;636,1;553,7;691,7;1;920;4305108;"Caxias do Sul";"RS";"";"";29;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"F";"D";"A";"B";"B";"A"
1;1;1;1;363,6;458,6;382,3;376,7;1;380;1100106;"Guajar<e1>-Mirim";"RO";"";"";29;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"C";"A";"A";"A";"A";"A"
1;1;1;1;461,4;557,4;583,3;454,5;1;720;2800308;"Aracaju";"SE";"";"";16;"F";3;1;3;0;0;0;0;0;1;0;0;0;0;"E";"F";"E";"A";"B";"B";"A"
1;1;1;1;521,9;612,9;542,9;402,2;1;460;3157807;"Santa Luzia";"MG";"";"";18;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"H";"G";"K";"B";"B";"B";"B"
1;1;1;1;446,7;627,9;539,2;408,3;1;520;3301900;"Itabora<ed>";"RJ";"";"";23;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"B";"B";"B";"A"
1;1;1;1;386,1;507,8;475,9;408,5;1;242;5003207;"Corumb<e1>";"MS";"2";"1";22;"M";2;2;3;0;0;1;0;0;0;0;0;0;0;"C";"E";"C";"A";"B";"A";"A"
1;1;1;1;662,5;664;572,8;755,1;1;800;4314902;"Porto Alegre";"RS";"4";"1";17;"M";2;3;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"N";"B";"C";"B";"D"
1;1;1;1;447,7;560,6;480,7;395,2;1;300;3300209;"Araruama";"RJ";"";"";27;"M";3;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"D";"A";"B";"B";"A"
1;1;1;1;387,2;581,3;462,9;464,5;1;300;2607901;"Jaboat<e3>o dos Guararapes";"PE";"";"";36;"M";4;1;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"E";"A";"B";"B";"A"
1;1;1;1;644,9;603,5;587,1;636;1;780;2613909;"Serra Talhada";"PE";"4";"1";16;"F";2;3;3;1;0;0;0;0;0;0;0;0;0;"D";"E";"D";"B";"B";"B";"E"
1;1;1;1;365,6;548,2;505,8;479,1;1;360;3304557;"Rio de Janeiro";"RJ";"";"";23;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"A";"C";"C";"A";"B";"B";"A"
1;1;1;1;567,3;621,5;610,3;553,2;1;660;3550308;"S<e3>o Paulo";"SP";"";"";18;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"G";"A";"B";"B";"A"
1;1;1;1;538,3;648,6;653,6;787,7;1;820;3304557;"Rio de Janeiro";"RJ";"1";"1";17;"M";2;2;1;0;0;0;1;0;0;0;0;0;0;"E";"F";"I";"B";"C";"B";"A"
1;1;1;1;397,5;521,4;504,5;555,2;1;700;2612406;"Sanhar<f3>";"PE";"";"";25;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"B";"B";"A"
1;1;1;1;492,4;467,5;497,6;493,8;1;600;2800308;"Aracaju";"SE";"2";"1";19;"M";2;2;3;0;0;0;1;0;0;0;0;0;0;"C";"E";"G";"B";"B";"B";"A"
1;1;1;1;591,9;635,2;605,5;605,6;1;720;3550308;"S<e3>o Paulo";"SP";"";"";33;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"F";"F";"G";"B";"B";"B";"B"
1;1;1;1;443,6;565,4;565,7;493,7;1;800;2927408;"Salvador";"BA";"";"";23;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"F";"B";"B";"B";"A"
1;1;1;1;382,3;554;541,6;449,5;1;460;2401008;"Apodi";"RN";"2";"1";20;"F";2;2;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"C";"B";"B";"B";"A"
1;1;1;1;582,3;647,7;563,7;485,8;1;720;3131307;"Ipatinga";"MG";"";"";20;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"H";"B";"C";"B";"B";"B";"A"
1;1;1;1;447,6;625,6;564,5;450,2;1;460;3550308;"S<e3>o Paulo";"SP";"";"";22;"M";4;1;3;0;0;0;0;0;1;0;0;0;0;"B";"D";"E";"A";"C";"B";"A"
1;1;1;1;396,8;492,7;499,4;374,8;1;580;2603454;"Camaragibe";"PE";"";"";23;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"F";"G";"A";"B";"B";"A"
1;1;1;1;497,7;533,9;386,5;403,6;1;520;2603405;"Calumbi";"PE";"";"";23;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"E";"G";"B";"A";"B";"B";"A"
1;1;1;1;461,7;608,3;535,8;504,2;1;633;1505536;"Parauapebas";"PA";"";"";20;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"D";"D";"B";"B";"A";"A"
1;1;1;1;469,2;598,4;519,5;442,5;1;520;3127701;"Governador Valadares";"MG";"";"";27;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"D";"A";"A";"B";"B"
1;1;1;1;511,3;571,9;510,3;370,4;1;320;1302603;"Manaus";"AM";"";"";42;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"D";"A";"B";"A";"A"
1;1;1;1;384,1;591,3;584,2;415,1;1;720;3205200;"Vila Velha";"ES";"";"";19;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"F";"F";"E";"B";"E";"A";"A"
1;1;1;1;644,8;663,2;608,6;712,2;1;600;2507507;"Jo<e3>o Pessoa";"PB";"";"";21;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"G";"G";"Q";"B";"E";"B";"D"
1;1;1;1;641,9;615,2;543,9;703,1;1;680;3301900;"Itabora<ed>";"RJ";"";"";33;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"C";"H";"L";"A";"B";"B";"A"
1;1;1;1;440,6;612,4;541,8;381,8;1;520;3305109;"S<e3>o Jo<e3>o de Meriti";"RJ";"";"";58;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"A";"A";"C";"A";"C";"B";"A"
1;1;1;1;497,1;625,1;528,9;623,8;1;740;2609402;"Moreno";"PE";"";"";19;"M";1;1;2;1;0;0;0;0;0;0;0;0;0;"B";"E";"F";"A";"B";"B";"A"
1;1;1;1;705,7;695,7;682,3;871,6;1;800;4106902;"Curitiba";"PR";"";"";22;"F";1;1;0;0;0;0;0;0;0;0;1;0;0;"F";"E";"C";"B";"B";"A";"D"
1;1;1;1;518,9;532,8;500,6;375,7;1;360;2602902;"Cabo de Santo Agostinho";"PE";"";"";35;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"D";"C";"C";"A";"B";"B";"A"
1;1;1;1;470,5;577,7;535,3;474,1;1;720;3106200;"Belo Horizonte";"MG";"";"";38;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"F";"B";"C";"B";"A"
1;1;1;1;537,6;634,6;571,8;432,9;1;520;3513009;"Cotia";"SP";"";"";23;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"F";"A";"C";"B";"A"
